id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades,tasa_respuesta_host_rango_15,tasa_aceptacion_host_rango_15,total_listados_host_rango_15,precio_rango_15,max_noches_maximas_rango_15,disp_365d_rango_15,num_resenas_rango_15,calif_total_rango_15,calif_valor_rango_15,resenas_por_mes_rango_15
13624908,6958867,,Ward D (councilmember Michael Yun),40.75426,-74.04458,Private room in home,Private room,2,1.0,1.0,1.0,1 shared bath,28,365,1125.0,1125.0,50.0,22,52,82,92,60,3,0,2016-06-28,2025-04-11,0.55,4.62,4.68,4.63,4.85,4.83,4.57,4.69,f,t,2013-06-17,within an hour,1.0,0.99,t,f,48.0,58.0,6,0,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Lock on bedroom door"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Keypad"", ""Baking sheet"", ""Bathtub"", ""Hot water kettle"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Window AC unit"", ""Hot water"", ""Toaster"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Dining table"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[30.0, 64.4)","[1050.2, 1125.0)","[73.0, 97.333)","[54.133, 61.867)","[4.467, 4.733)","[4.467, 4.733)","[0.425, 0.839)"
13634025,6958867,,Ward D (councilmember Michael Yun),40.75313,-74.04469,Private room in home,Private room,2,1.0,1.0,1.0,1 shared bath,28,365,1125.0,1125.0,432.8925925925926,0,5,14,14,80,6,0,2016-08-08,2025-05-18,0.74,4.55,4.75,4.54,4.86,4.85,4.58,4.57,f,t,2013-06-17,within an hour,1.0,0.99,t,f,48.0,58.0,6,0,0,Exempt,"[""Stove"", ""Keypad"", ""Bathtub"", ""Dishes and silverware"", ""Window AC unit"", ""Freezer"", ""Baking sheet"", ""Hot water kettle"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Kitchen"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Long term stays allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Bed linens"", ""Lock on bedroom door"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[56.067, 60.0)","[408.4, 442.8)","[1050.2, 1125.0)","[0.0, 24.333)","[77.333, 85.067)","[4.467, 4.733)","[4.467, 4.733)","[0.425, 0.839)"
13955869,8713716,,Ward D (councilmember Michael Yun),40.75073,-74.04889,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,1 bath,2,365,1125.0,1125.0,89.0,19,36,58,282,10,1,0,2016-07-26,2024-11-28,1.19,4.51,4.61,4.6,4.84,4.88,4.41,4.57,t,f,2013-09-08,within an hour,1.0,1.0,t,t,4.0,5.0,4,0,0,STR-001001-2025,"[""Bathtub"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Window AC unit"", ""Shower gel"", ""Conditioner"", ""Cleaning available during stay"", ""47 inch HDTV with standard cable"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Kitchen"", ""Oven"", ""Paid parking on premises"", ""Private entrance"", ""Crib"", ""Dedicated workspace"", ""Backyard"", ""Microwave"", ""Safe"", ""Heating"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Hangers"", ""Frigidaire gas stove"", ""Coffee maker"", ""Lockbox"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Dryer \u2013 In building"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Hot water"", ""Wifi \u2013 42 Mbps"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[4.933, 8.867)","[64.4, 98.8)","[1050.2, 1125.0)","[267.667, 292.0)","[7.733, 15.467)","[4.467, 4.733)","[4.467, 4.733)","[0.839, 1.254)"
13961481,51652045,,Ward C (councilmember Richard Boggiano),40.72841,-74.06902,Private room in home,Private room,2,1.0,1.0,1.0,1 private bath,3,365,1125.0,1125.0,118.0,24,42,65,334,114,25,1,2016-07-28,2025-06-17,1.05,4.91,4.93,4.88,4.96,4.93,4.73,4.81,f,f,2015-12-18,within an hour,1.0,0.99,t,t,4.0,4.0,1,1,0,STR-006112-2024,"[""Freezer"", ""Outdoor furniture"", ""Long term stays allowed"", ""Private patio or balcony"", ""Iron"", ""Mini fridge"", ""Wine glasses"", ""Midea refrigerator"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Hangers"", ""Free street parking"", ""Essentials"", ""Bed linens"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Lock on bedroom door"", ""First aid kit"", ""Coffee maker: Keurig coffee machine"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Host greets you"", ""Paid parking lot on premises \u2013 1 space"", ""Fire extinguisher"", ""Bathtub"", ""Radiant heating"", ""Window AC unit"", ""Hot water"", ""Carbon monoxide alarm"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[98.8, 133.2)","[1050.2, 1125.0)","[316.333, 340.667)","[108.267, 116.0)","[4.733, 5.0)","[4.733, 5.0)","[0.839, 1.254)"
13994516,9419684,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,30,60,90,365,1,0,0,2016-09-07,2016-09-07,0.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Dishes and silverware"", ""Free washer \u2013 In unit"", ""WHRILPOOL refrigerator"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Stainless steel electric stove"", ""Freezer"", ""Bath & Body & Works. conditioner"", ""Baking sheet"", ""Bath & Body & Works. body soap"", ""Hot water kettle"", ""Elevator"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Clothing storage: closet"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Paid parking garage on premises \u2013 1 space"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Bath & Body & Works. shampoo"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
14023614,30283594,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,0,25,55,330,8,0,0,2016-10-08,2020-10-18,0.08,4.63,4.75,4.88,4.88,4.75,5.0,4.38,t,f,2015-03-30,within an hour,0.95,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Whirlpool refrigerator"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Whirlpool stainless steel oven"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Whirlpool stainless steel electric stove"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[7.733, 15.467)","[4.467, 4.733)","[4.2, 4.467)","[0.01, 0.425)"
14095258,443343607,,Ward D (councilmember Michael Yun),40.7497,-74.04523,Private room in rental unit,Private room,2,1.0,1.0,1.0,1 shared bath,30,183,1125.0,1125.0,33.0,0,0,0,242,10,0,0,2016-07-30,2023-09-09,1.82,4.37,4.57,4.38,4.75,4.67,4.44,4.5,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,2,0,0,SL222222X2XX2XXXX2,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Carbon monoxide alarm"", ""Keypad"", ""Fire extinguisher"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Dedicated workspace"", ""First aid kit"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Self check-in""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[30.0, 64.4)","[1050.2, 1125.0)","[219.0, 243.333)","[7.733, 15.467)","[4.2, 4.467)","[4.467, 4.733)","[1.669, 2.083)"
14398322,55599663,,Ward F (councilmember Jermaine D. Robinson),40.72028,-74.04694,Private room in townhouse,Private room,1,1.0,1.0,1.0,1 shared bath,30,365,1125.0,1125.0,63.0,0,18,20,201,37,4,0,2016-09-11,2025-04-13,0.35,4.95,4.97,4.92,4.95,4.95,4.97,4.95,f,t,2016-01-21,within an hour,1.0,0.95,t,t,3.0,3.0,0,3,0,SL222222X2XX2XXXX2,"[""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Washer"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Hot water"", ""Dryer"", ""Stove"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Wifi""]","[0.933, 1.0)","[0.943, 0.955)","[1.0, 4.933)","[30.0, 64.4)","[1050.2, 1125.0)","[194.667, 219.0)","[30.933, 38.667)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
14874590,91382887,,Ward F (councilmember Jermaine D. Robinson),40.71114,-74.07054,Entire loft,Entire home/apt,6,2.0,3.0,4.0,2 baths,28,365,1125.0,1125.0,192.0,3,33,63,242,10,5,0,2016-09-08,2025-02-01,2.14,4.79,4.92,4.77,4.98,4.89,4.66,4.84,t,t,2016-08-22,within an hour,1.0,1.0,t,t,7.0,9.0,6,0,0,SL222222X2XX2XXXX2,"[""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Free street parking"", ""Self check-in"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Essentials"", ""Lockbox"", ""City skyline view"", ""Hangers"", ""Freezer"", ""Exterior security cameras on property"", ""High chair"", ""Ceiling fan"", ""Samsung stainless steel gas stove"", ""Central air conditioning"", ""Wifi"", ""Dining table"", ""Long term stays allowed"", ""Toaster"", ""Bed linens"", ""Dishes and silverware"", ""Private patio or balcony"", ""Private hot tub"", ""Iron"", ""Laundromat nearby"", ""Refrigerator"", ""Smoke alarm"", ""Hot water"", ""Dedicated workspace"", ""Coffee"", ""Baking sheet"", ""Dishwasher"", ""Shampoo"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Oven"", ""Heating"", ""Hair dryer"", ""55 inch HDTV with Netflix, Roku"", ""Garden view"", ""Microwave""]","[0.933, 1.0)","[0.989, 1.0)","[8.867, 12.8)","[167.6, 202.0)","[1050.2, 1125.0)","[219.0, 243.333)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[2.083, 2.498)"
15132128,30374905,,Ward C (councilmember Richard Boggiano),40.73715,-74.05481,Private room in rental unit,Private room,1,1.0,1.0,1.0,1 shared bath,28,90,90.0,90.0,88.0,22,52,62,62,21,5,0,2016-10-30,2025-01-23,0.2,4.62,4.95,4.71,4.8,4.86,4.95,4.6,f,t,2015-03-31,within a day,1.0,0.99,t,t,2.0,5.0,0,2,0,SL222222X2XX2XXXX2,"[""Iron"", ""Washer"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Lock on bedroom door"", ""City skyline view"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Elevator"", ""Host greets you"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Hot water"", ""Dryer"", ""Carbon monoxide alarm"", ""Gym in building"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[4.933, 8.867)","[64.4, 98.8)","[77.8, 152.6)","[48.667, 73.0)","[15.467, 23.2)","[4.467, 4.733)","[4.467, 4.733)","[0.01, 0.425)"
15157180,30283594,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,0,25,55,330,14,0,0,2016-11-14,2023-01-16,0.13,4.71,4.43,4.86,4.5,4.36,4.79,4.21,t,f,2015-03-30,within an hour,0.95,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Washer \u2013\u00a0In unit"", ""Dishes and silverware"", ""Whirlpool refrigerator"", ""Shower gel"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Whirlpool stainless steel oven"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Whirlpool stainless steel electric stove"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Dryer \u2013\u00a0In unit"", ""Hot water"", ""Shared gym in building"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[7.733, 15.467)","[4.467, 4.733)","[4.2, 4.467)","[0.01, 0.425)"
15159153,30283594,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,0,25,55,330,12,0,0,2016-11-11,2020-09-23,0.11,4.92,4.92,4.83,5.0,5.0,4.92,4.75,t,f,2015-03-30,within an hour,0.95,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Washer \u2013\u00a0In unit"", ""Dishes and silverware"", ""Whirlpool refrigerator"", ""Shower gel"", ""Bath & Body Work conditioner"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Whirlpool stainless steel oven"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Whirlpool stainless steel electric stove"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
15159490,30283594,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,0,25,55,330,3,0,0,2019-07-05,2020-01-26,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,f,2015-03-30,within an hour,0.95,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Washer \u2013\u00a0In unit"", ""Dishes and silverware"", ""Whirlpool refrigerator"", ""Shower gel"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Whirlpool stainless steel oven"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Whirlpool stainless steel electric stove"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""52 inch TV"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Dryer \u2013\u00a0In unit"", ""Hot water"", ""Shared gym in building"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
15161132,30283594,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,0,25,55,330,6,0,0,2020-01-01,2020-11-14,0.09,4.67,4.33,4.5,5.0,4.83,5.0,4.5,t,f,2015-03-30,within an hour,0.95,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Whirlpool refrigerator"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Whirlpool stainless steel oven"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Whirlpool stainless steel electric stove"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[0.0, 7.733)","[4.467, 4.733)","[4.467, 4.733)","[0.01, 0.425)"
15406114,22541573,,Ward E (councilmember James Solomon),40.71924,-74.04119,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1 bath,30,270,1125.0,1125.0,195.0,0,18,48,318,7,0,0,2017-05-21,2022-08-27,0.07,4.71,5.0,4.86,5.0,5.0,4.86,4.29,t,f,2014-10-14,within an hour,1.0,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Shampoo"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Conditioner"", ""TV with standard cable"", ""Hot water kettle"", ""Cleaning available during stay"", ""Refrigerator"", ""Pool"", ""Elevator"", ""Kitchen"", ""Building staff"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Gym"", ""Pets allowed"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Children's playroom"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[167.6, 202.0)","[1050.2, 1125.0)","[316.333, 340.667)","[0.0, 7.733)","[4.467, 4.733)","[4.2, 4.467)","[0.01, 0.425)"
15495642,95459395,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire serviced apartment,Entire home/apt,5,2.0,2.0,1.0,2 baths,28,365,1125.0,1125.0,432.8925925925926,25,55,85,360,7,0,0,2020-06-12,2023-12-28,0.11,5.0,5.0,5.0,4.43,4.57,5.0,5.0,t,f,2016-09-16,within an hour,0.94,1.0,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Elevator"", ""Kitchen"", ""Paid parking on premises"", ""Outdoor pool - available seasonally"", ""Building staff"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Clothing storage"", ""Microwave"", ""Washer"", ""Heating"", ""Gym"", ""Pets allowed"", ""Dishwasher"", ""Long term stays allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
